INFO  03:27:48 Configuration location: file:/etc/cassandra/default.conf/cassandra.yaml
INFO  03:27:48 Node configuration:[authenticator=PasswordAuthenticator; authorizer=CassandraAuthorizer; auto_snapshot=true; batch_size_fail_threshold_in_kb=50; batch_size_warn_threshold_in_kb=5; batchlog_replay_throttle_in_kb=1024; cas_contention_timeout_in_ms=1000; client_encryption_options=<REDACTED>; cluster_name=CSU BGPmon; column_index_size_in_kb=64; commit_failure_policy=stop; commitlog_segment_size_in_mb=32; commitlog_sync=periodic; commitlog_sync_period_in_ms=10000; compaction_large_partition_warning_threshold_mb=100; compaction_throughput_mb_per_sec=16; concurrent_counter_writes=32; concurrent_materialized_view_writes=32; concurrent_reads=32; concurrent_writes=32; counter_cache_save_period=7200; counter_cache_size_in_mb=null; counter_write_request_timeout_in_ms=5000; cross_node_timeout=false; data_file_directories=[/mnt/sdb/cassandra/data/]; disk_failure_policy=stop; dynamic_snitch_badness_threshold=0.1; dynamic_snitch_reset_interval_in_ms=600000; dynamic_snitch_update_interval_in_ms=100; enable_scripted_user_defined_functions=false; enable_user_defined_functions=false; endpoint_snitch=GossipingPropertyFileSnitch; gc_warn_threshold_in_ms=1000; hinted_handoff_enabled=true; hinted_handoff_throttle_in_kb=1024; hints_flush_period_in_ms=10000; incremental_backups=false; index_summary_capacity_in_mb=null; index_summary_resize_interval_in_minutes=60; inter_dc_tcp_nodelay=false; internode_compression=all; key_cache_save_period=14400; key_cache_size_in_mb=null; listen_address=129.82.138.74; max_hint_window_in_ms=10800000; max_hints_delivery_threads=2; max_hints_file_size_in_mb=128; memtable_allocation_type=heap_buffers; native_transport_port=9042; num_tokens=256; partitioner=org.apache.cassandra.dht.Murmur3Partitioner; permissions_validity_in_ms=2000; range_request_timeout_in_ms=10000; read_request_timeout_in_ms=5000; request_scheduler=org.apache.cassandra.scheduler.NoScheduler; request_timeout_in_ms=10000; role_manager=CassandraRoleManager; roles_validity_in_ms=2000; row_cache_save_period=0; row_cache_size_in_mb=0; rpc_address=129.82.138.74; rpc_keepalive=true; rpc_port=9160; rpc_server_type=sync; seed_provider=[{class_name=org.apache.cassandra.locator.SimpleSeedProvider, parameters=[{seeds=129.82.138.74,129.82.138.75}]}]; server_encryption_options=<REDACTED>; snapshot_before_compaction=false; ssl_storage_port=7001; sstable_preemptive_open_interval_in_mb=50; start_native_transport=true; start_rpc=false; storage_port=7000; thrift_framed_transport_size_in_mb=15; tombstone_failure_threshold=100000; tombstone_warn_threshold=1000; tracetype_query_ttl=86400; tracetype_repair_ttl=604800; trickle_fsync=false; trickle_fsync_interval_in_kb=10240; truncate_request_timeout_in_ms=60000; windows_timer_interval=1; write_request_timeout_in_ms=2000]
INFO  03:27:48 DiskAccessMode 'auto' determined to be mmap, indexAccessMode is mmap
INFO  03:27:48 Global memtable on-heap threshold is enabled at 1778MB
INFO  03:27:48 Global memtable off-heap threshold is enabled at 1778MB
INFO  03:27:48 Loaded cassandra-topology.properties for compatibility
INFO  03:27:48 Node configuration:[authenticator=PasswordAuthenticator; authorizer=CassandraAuthorizer; auto_snapshot=true; batch_size_fail_threshold_in_kb=50; batch_size_warn_threshold_in_kb=5; batchlog_replay_throttle_in_kb=1024; cas_contention_timeout_in_ms=1000; client_encryption_options=<REDACTED>; cluster_name=CSU BGPmon; column_index_size_in_kb=64; commit_failure_policy=stop; commitlog_segment_size_in_mb=32; commitlog_sync=periodic; commitlog_sync_period_in_ms=10000; compaction_large_partition_warning_threshold_mb=100; compaction_throughput_mb_per_sec=16; concurrent_counter_writes=32; concurrent_materialized_view_writes=32; concurrent_reads=32; concurrent_writes=32; counter_cache_save_period=7200; counter_cache_size_in_mb=null; counter_write_request_timeout_in_ms=5000; cross_node_timeout=false; data_file_directories=[/mnt/sdb/cassandra/data/]; disk_failure_policy=stop; dynamic_snitch_badness_threshold=0.1; dynamic_snitch_reset_interval_in_ms=600000; dynamic_snitch_update_interval_in_ms=100; enable_scripted_user_defined_functions=false; enable_user_defined_functions=false; endpoint_snitch=GossipingPropertyFileSnitch; gc_warn_threshold_in_ms=1000; hinted_handoff_enabled=true; hinted_handoff_throttle_in_kb=1024; hints_flush_period_in_ms=10000; incremental_backups=false; index_summary_capacity_in_mb=null; index_summary_resize_interval_in_minutes=60; inter_dc_tcp_nodelay=false; internode_compression=all; key_cache_save_period=14400; key_cache_size_in_mb=null; listen_address=129.82.138.74; max_hint_window_in_ms=10800000; max_hints_delivery_threads=2; max_hints_file_size_in_mb=128; memtable_allocation_type=heap_buffers; native_transport_port=9042; num_tokens=256; partitioner=org.apache.cassandra.dht.Murmur3Partitioner; permissions_validity_in_ms=2000; range_request_timeout_in_ms=10000; read_request_timeout_in_ms=5000; request_scheduler=org.apache.cassandra.scheduler.NoScheduler; request_timeout_in_ms=10000; role_manager=CassandraRoleManager; roles_validity_in_ms=2000; row_cache_save_period=0; row_cache_size_in_mb=0; rpc_address=129.82.138.74; rpc_keepalive=true; rpc_port=9160; rpc_server_type=sync; seed_provider=[{class_name=org.apache.cassandra.locator.SimpleSeedProvider, parameters=[{seeds=129.82.138.74,129.82.138.75}]}]; server_encryption_options=<REDACTED>; snapshot_before_compaction=false; ssl_storage_port=7001; sstable_preemptive_open_interval_in_mb=50; start_native_transport=true; start_rpc=false; storage_port=7000; thrift_framed_transport_size_in_mb=15; tombstone_failure_threshold=100000; tombstone_warn_threshold=1000; tracetype_query_ttl=86400; tracetype_repair_ttl=604800; trickle_fsync=false; trickle_fsync_interval_in_kb=10240; truncate_request_timeout_in_ms=60000; windows_timer_interval=1; write_request_timeout_in_ms=2000]
INFO  03:27:48 Did not find Netty's native epoll transport in the classpath, defaulting to NIO.
INFO  03:27:49 Using data-center name 'dc1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
INFO  03:27:49 New Cassandra host /129.82.138.76:9042 added
INFO  03:27:49 New Cassandra host /129.82.138.77:9042 added
INFO  03:27:49 New Cassandra host /129.82.138.74:9042 added
INFO  03:27:49 New Cassandra host /129.82.138.75:9042 added
Connected to cluster: CSU BGPmon
Datatacenter: dc1; Host: /129.82.138.76; Rack: rack1
Datatacenter: dc1; Host: /129.82.138.77; Rack: rack1
Datatacenter: dc1; Host: /129.82.138.74; Rack: rack1
Datatacenter: dc1; Host: /129.82.138.75; Rack: rack1
Created schema. Sleeping 4s for propagation.
Sleeping 2s...
Warming up insert with 200000 iterations...
Generating batches with [1..50] partitions and [0..50] rows (of [1..50] total rows in the partitions)
WARN  03:28:07 Timeout while setting keyspace on connection to bgpdb2.netsec.colostate.edu/129.82.138.76:9042. This should not happen but is not critical (it will be retried)
WARN  03:28:20 Timeout while setting keyspace on connection to bgpdb1.netsec.colostate.edu/129.82.138.75:9042. This should not happen but is not critical (it will be retried)
INFO  03:28:48 Updating topology for all endpoints that have changed
WARNING: uncertainty mode (err<) results in uneven workload between thread runs, so should be used for high level analysis only
Running with 4 threadCount
Running [insert] with 4 threads until stderr of mean < 0.02
type,      total ops,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr, errors,  gc: #,  max ms,  sum ms,  sdv ms,      mb
total,         10449,      83,    2138,    2138,   193.6,   163.4,   549.4,   581.7,   581.7,   581.7,  134.1,  0.02325,      0,      0,       0,       0,       0,       0
total,         10578,     100,    2658,    2658,   148.0,    57.6,   419.7,   508.7,   528.4,   528.4,  135.4,  0.02325,      0,      0,       0,       0,       0,       0
total,         10681,      90,    2195,    2195,   186.1,    54.6,   578.3,   591.8,   601.5,   601.5,  136.6,  0.02357,      0,      0,       0,       0,       0,       0
total,         10842,     118,    2987,    2987,   133.4,   107.1,   362.3,   404.9,   413.7,   413.7,  137.9,  0.02359,      0,      0,       0,       0,       0,       0
total,         10955,      93,    2303,    2303,   174.7,   179.1,   482.1,   580.5,   612.2,   612.2,  139.2,  0.02336,      0,      0,       0,       0,       0,       0
total,         11121,     114,    2864,    2864,   142.9,   121.7,   388.5,   469.5,   486.6,   486.6,  140.6,  0.02329,      0,      0,       0,       0,       0,       0
total,         11220,      85,    2303,    2303,   183.2,   132.0,   557.9,   612.9,   612.9,   612.9,  141.8,  0.02359,      0,      0,       0,       0,       0,       0
total,         11340,     108,    2909,    2909,   152.9,   146.8,   361.6,   416.6,   418.4,   418.4,  142.9,  0.02353,      0,      0,       0,       0,       0,       0
total,         11516,     100,    2323,    2323,   156.0,   153.4,   476.7,   631.9,   807.9,   807.9,  144.7,  0.02330,      0,      0,       0,       0,       0,       0
total,         11635,     111,    3098,    3098,   152.6,   164.2,   324.7,   372.8,   391.5,   391.5,  145.7,  0.02334,      0,      0,       0,       0,       0,       0
total,         11784,     102,    2547,    2547,   156.2,   113.4,   458.2,   521.4,   573.0,   573.0,  147.2,  0.02315,      0,      0,       0,       0,       0,       0
total,         11897,     119,    3205,    3205,   127.8,    31.1,   326.1,   365.0,   383.5,   383.5,  148.1,  0.02325,      0,      0,       0,       0,       0,       0
total,         12036,      80,    2035,    2035,   184.7,   156.1,   731.5,   831.3,   836.6,   836.6,  149.9,  0.02308,      0,      0,       0,       0,       0,       0
total,         12137,      90,    2337,    2337,   170.5,    99.4,   445.8,   507.5,   518.2,   518.2,  151.0,  0.02287,      0,      0,       0,       0,       0,       0
total,         12285,     134,    3298,    3298,   135.3,    44.5,   412.7,   437.9,   458.2,   458.2,  152.1,  0.02301,      0,      0,       0,       0,       0,       0
total,         12381,     102,    2783,    2783,   164.1,    71.1,   450.8,   522.5,   522.5,   522.5,  153.0,  0.02287,      0,      0,       0,       0,       0,       0
total,         12528,      87,    2390,    2390,   181.9,   127.9,   553.6,   724.4,   733.5,   733.5,  154.7,  0.02267,      0,      0,       0,       0,       0,       0
total,         12636,      84,    2134,    2134,   174.7,    39.8,   540.7,   571.5,   606.0,   606.0,  156.0,  0.02260,      0,      0,       0,       0,       0,       0
total,         12733,      75,    1893,    1893,   221.5,   259.6,   470.4,   586.5,   586.5,   586.5,  157.3,  0.02247,      0,      0,       0,       0,       0,       0
total,         12883,     114,    3019,    3019,   145.6,   136.6,   359.6,   557.0,   560.7,   560.7,  158.6,  0.02243,      0,      0,       0,       0,       0,       0
total,         13006,      91,    2406,    2406,   177.0,   167.1,   529.5,   588.1,   604.4,   604.4,  160.0,  0.02242,      0,      0,       0,       0,       0,       0
total,         13152,     114,    2985,    2985,   138.8,    84.8,   371.5,   443.5,   477.7,   477.7,  161.2,  0.02236,      0,      0,       0,       0,       0,       0
total,         13259,      83,    1847,    1847,   192.1,   136.3,   575.5,   734.1,   748.6,   748.6,  162.5,  0.02217,      0,      0,       0,       0,       0,       0
total,         13425,     121,    2850,    2850,   126.7,    93.3,   343.8,   423.2,   442.7,   442.7,  163.9,  0.02206,      0,      0,       0,       0,       0,       0
total,         13557,      82,    2073,    2073,   193.0,    49.0,   623.1,   732.0,   738.8,   738.8,  165.5,  0.02193,      0,      0,       0,       0,       0,       0
total,         13679,      80,    2122,    2122,   204.3,    55.5,   550.9,   733.9,   749.0,   749.0,  167.0,  0.02176,      0,      0,       0,       0,       0,       0
total,         13815,     102,    2431,    2431,   149.5,   166.1,   337.7,   383.4,   447.6,   447.6,  168.4,  0.02158,      0,      0,       0,       0,       0,       0
total,         13945,      88,    2139,    2139,   187.6,   174.5,   441.3,   586.4,   605.1,   605.1,  169.8,  0.02142,      0,      0,       0,       0,       0,       0
total,         14057,     118,    3115,    3115,   139.5,   138.7,   320.6,   439.7,   465.5,   465.5,  170.8,  0.02141,      0,      0,       0,       0,       0,       0
total,         14215,      98,    2433,    2433,   162.6,   150.4,   460.4,   612.3,   638.0,   638.0,  172.4,  0.02134,      0,      0,       0,       0,       0,       0
total,         14313,      70,    1961,    1961,   233.4,   216.5,   639.1,   765.5,   765.5,   765.5,  173.8,  0.02118,      0,      0,       0,       0,       0,       0
total,         14437,     103,    2615,    2615,   148.6,   158.0,   375.2,   471.6,   485.8,   485.8,  175.0,  0.02103,      0,      0,       0,       0,       0,       0
total,         14542,      86,    2259,    2259,   193.2,   163.7,   448.5,   501.2,   529.0,   529.0,  176.3,  0.02087,      0,      0,       0,       0,       0,       0
total,         14653,      92,    2600,    2600,   166.6,   131.0,   396.4,   448.4,   472.5,   472.5,  177.5,  0.02072,      0,      0,       0,       0,       0,       0
total,         14779,      82,    2046,    2046,   204.3,   148.4,   574.0,   610.8,   624.2,   624.2,  179.0,  0.02059,      0,      0,       0,       0,       0,       0
total,         14921,      97,    2516,    2516,   163.3,    90.7,   492.1,   544.0,   545.5,   545.5,  180.5,  0.02065,      0,      0,       0,       0,       0,       0
total,         15082,     132,    3164,    3164,   126.0,   109.9,   276.0,   318.4,   330.3,   330.3,  181.7,  0.02065,      0,      0,       0,       0,       0,       0
total,         15216,     117,    3366,    3366,   135.9,    87.4,   456.7,   500.0,   523.9,   523.9,  182.8,  0.02208,      0,      0,       0,       0,       0,       0
total,         15413,     145,    3884,    3884,   110.3,   110.4,   252.2,   301.2,   363.9,   363.9,  184.2,  0.02239,      0,      0,       0,       0,       0,       0
total,         15550,     166,    4451,    4451,    94.9,    71.3,   258.5,   304.4,   321.4,   321.4,  185.0,  0.02395,      0,      0,       0,       0,       0,       0
total,         15725,     115,    2882,    2882,   135.7,    75.5,   542.4,   596.3,   603.7,   603.7,  186.5,  0.02426,      0,      0,       0,       0,       0,       0
total,         15916,     158,    4134,    4134,   101.2,    89.4,   242.6,   297.4,   417.6,   417.6,  187.7,  0.02458,      0,      0,       0,       0,       0,       0
total,         16077,      96,    2602,    2602,   163.8,   130.0,   604.3,   750.3,   764.2,   764.2,  189.4,  0.02461,      0,      0,       0,       0,       0,       0
total,         16227,     107,    2714,    2714,   156.1,   105.0,   557.0,   599.9,   607.6,   607.6,  190.8,  0.02470,      0,      0,       0,       0,       0,       0
total,         16388,     149,    3596,    3596,    92.8,    71.4,   223.0,   269.2,   272.1,   272.1,  191.9,  0.02470,      0,      0,       0,       0,       0,       0
total,         16546,     137,    3393,    3393,   133.2,   110.2,   475.2,   651.5,   695.6,   695.6,  193.1,  0.02488,      0,      0,       0,       0,       0,       0
total,         16721,     115,    3083,    3083,   136.4,   117.6,   517.5,   565.6,   633.6,   633.6,  194.6,  0.02510,      0,      0,       0,       0,       0,       0
total,         16831,      93,    2461,    2461,   139.6,   141.4,   379.7,   565.2,   567.8,   567.8,  195.8,  0.02492,      0,      0,       0,       0,       0,       0
total,         17034,     151,    3917,    3917,   124.9,    93.8,   341.0,   585.8,   604.2,   604.2,  197.1,  0.02501,      0,      0,       0,       0,       0,       0
total,         17144,      94,    2504,    2504,   170.1,   162.8,   359.6,   553.2,   555.7,   555.7,  198.3,  0.02484,      0,      0,       0,       0,       0,       0
total,         17317,     157,    3932,    3932,   101.3,   119.4,   218.3,   247.7,   295.5,   295.5,  199.4,  0.02493,      0,      0,       0,       0,       0,       0
total,         17433,     137,    3881,    3881,   119.9,   116.3,   295.0,   345.3,   348.3,   348.3,  200.3,  0.02498,      0,      0,       0,       0,       0,       0
total,         17644,     132,    3278,    3278,   119.9,    78.7,   457.0,   564.8,   619.8,   619.8,  201.9,  0.02524,      0,      0,       0,       0,       0,       0
total,         17761,     139,    3629,    3629,   114.5,   132.2,   274.1,   333.4,   391.0,   391.0,  202.7,  0.02520,      0,      0,       0,       0,       0,       0
total,         17911,      97,    2509,    2509,   164.7,    82.2,   550.6,   599.4,   728.5,   728.5,  204.2,  0.02513,      0,      0,       0,       0,       0,       0
total,         18093,     192,    4735,    4735,    83.9,    80.1,   223.1,   264.2,   267.4,   267.4,  205.2,  0.02553,      0,      0,       0,       0,       0,       0
total,         18277,     125,    3049,    3049,   122.5,    60.4,   444.1,   492.7,   504.3,   504.3,  206.7,  0.02560,      0,      0,       0,       0,       0,       0
total,         18416,     128,    3184,    3184,   131.3,    93.4,   341.6,   418.1,   424.3,   424.3,  207.7,  0.02546,      0,      0,       0,       0,       0,       0
total,         18611,     133,    3550,    3550,   114.5,   121.5,   408.1,   499.9,   573.4,   573.4,  209.2,  0.02548,      0,      0,       0,       0,       0,       0
total,         18768,     120,    2898,    2898,   129.4,    83.9,   506.0,   522.1,   542.5,   542.5,  210.5,  0.02531,      0,      0,       0,       0,       0,       0
total,         18964,     183,    4708,    4708,    96.1,    80.4,   272.8,   560.0,   564.7,   564.7,  211.6,  0.02562,      0,      0,       0,       0,       0,       0
total,         19103,     115,    2995,    2995,   140.3,   110.4,   451.5,   522.9,   571.5,   571.5,  212.8,  0.02550,      0,      0,       0,       0,       0,       0
total,         19301,     183,    4725,    4725,    84.0,    56.4,   215.0,   291.7,   313.6,   313.6,  213.9,  0.02578,      0,      0,       0,       0,       0,       0
total,         19439,     119,    3096,    3096,   134.0,   112.5,   362.9,   495.6,   510.2,   510.2,  215.0,  0.02562,      0,      0,       0,       0,       0,       0
total,         19625,     153,    3968,    3968,   107.4,    92.2,   254.3,   311.2,   324.1,   324.1,  216.2,  0.02561,      0,      0,       0,       0,       0,       0
total,         19758,     119,    3069,    3069,   128.6,    91.9,   569.8,   612.7,   635.8,   635.8,  217.4,  0.02613,      0,      0,       0,       0,       0,       0
total,         19950,     169,    4206,    4206,    96.6,    87.8,   242.8,   293.6,   325.5,   325.5,  218.5,  0.02616,      0,      0,       0,       0,       0,       0
total,         20093,     120,    3032,    3032,   133.3,    43.4,   516.9,   536.0,   540.5,   540.5,  219.7,  0.02619,      0,      0,       0,       0,       0,       0
total,         20295,     161,    4183,    4183,    98.2,    76.7,   247.9,   330.9,   357.4,   357.4,  220.9,  0.02620,      0,      0,       0,       0,       0,       0
total,         20493,     136,    3480,    3480,   119.0,    77.4,   431.6,   461.7,   477.7,   477.7,  222.4,  0.02625,      0,      0,       0,       0,       0,       0
total,         20632,     132,    3279,    3279,    84.1,    70.1,   224.2,   395.7,   441.6,   441.6,  223.5,  0.02610,      0,      0,       0,       0,       0,       0
total,         20827,     147,    3910,    3910,   133.6,    77.1,   517.2,   800.2,   844.2,   844.2,  224.8,  0.02610,      0,      0,       0,       0,       0,       0
total,         20971,     124,    3032,    3032,   130.5,    98.8,   405.7,   442.7,   450.1,   450.1,  225.9,  0.02611,      0,      0,       0,       0,       0,       0
total,         21150,     159,    4041,    4041,    91.6,    72.9,   247.1,   291.9,   301.4,   301.4,  227.1,  0.02606,      0,      0,       0,       0,       0,       0
total,         21285,     159,    3832,    3832,   107.1,    83.1,   300.2,   351.1,   353.8,   353.8,  227.9,  0.02598,      0,      0,       0,       0,       0,       0
total,         21453,     118,    3035,    3035,   139.0,   105.9,   435.1,   539.9,   547.6,   547.6,  229.3,  0.02589,      0,      0,       0,       0,       0,       0
total,         21575,     156,    4254,    4254,   101.1,    93.9,   240.6,   272.0,   274.1,   274.1,  230.1,  0.02588,      0,      0,       0,       0,       0,       0
total,         21780,     138,    3309,    3309,   116.6,    94.5,   447.4,   510.1,   559.3,   559.3,  231.6,  0.02593,      0,      0,       0,       0,       0,       0
total,         21925,     117,    2806,    2806,   118.5,    78.5,   420.1,   567.2,   568.1,   568.1,  232.8,  0.02578,      0,      0,       0,       0,       0,       0
total,         22127,     185,    5051,    5051,    98.8,    77.5,   266.3,   456.4,   503.1,   503.1,  233.9,  0.02599,      0,      0,       0,       0,       0,       0
total,         22234,      96,    2339,    2339,   127.0,    97.2,   305.5,   467.1,   500.3,   500.3,  235.1,  0.02587,      0,      0,       0,       0,       0,       0
total,         22412,     157,    4176,    4176,   125.6,    82.5,   491.4,   587.4,   605.1,   605.1,  236.2,  0.02583,      0,      0,       0,       0,       0,       0
total,         22539,     111,    2894,    2894,   142.4,    94.9,   532.0,   589.3,   600.8,   600.8,  237.3,  0.02576,      0,      0,       0,       0,       0,       0
total,         22767,     182,    4720,    4720,    88.2,    73.6,   209.6,   308.0,   330.7,   330.7,  238.6,  0.02584,      0,      0,       0,       0,       0,       0
total,         22907,     113,    2844,    2844,   139.8,   112.9,   417.4,   443.2,   463.0,   463.0,  239.8,  0.02573,      0,      0,       0,       0,       0,       0
total,         23116,     172,    4510,    4510,    93.5,    68.8,   241.0,   275.1,   301.9,   301.9,  241.0,  0.02575,      0,      0,       0,       0,       0,       0
total,         23295,     118,    3065,    3065,   135.1,    71.1,   504.2,   544.7,   548.0,   548.0,  242.5,  0.02570,      0,      0,       0,       0,       0,       0
total,         23402,      90,    2333,    2333,   177.8,   158.4,   525.5,   564.3,   632.2,   632.2,  243.7,  0.02555,      0,      0,       0,       0,       0,       0
total,         23604,     169,    4570,    4570,    94.3,    70.4,   226.8,   288.1,   329.4,   329.4,  244.9,  0.02558,      0,      0,       0,       0,       0,       0
total,         23776,     120,    3190,    3190,   129.7,    90.7,   440.9,   569.8,   593.3,   593.3,  246.4,  0.02550,      0,      0,       0,       0,       0,       0
total,         23904,     107,    2887,    2887,   152.5,    95.1,   387.2,   486.1,   497.9,   497.9,  247.6,  0.02536,      0,      0,       0,       0,       0,       0
total,         24093,     157,    4012,    4012,   103.7,    81.3,   262.2,   347.9,   354.0,   354.0,  248.8,  0.02528,      0,      0,       0,       0,       0,       0
total,         24167,      76,    2083,    2083,    81.2,    60.9,   210.4,   635.4,   635.4,   635.4,  249.7,  0.02521,      0,      0,       0,       0,       0,       0
total,         24370,     159,    3965,    3965,   148.2,    84.3,   800.1,   926.7,   997.0,   997.0,  251.0,  0.02513,      0,      0,       0,       0,       0,       0
total,         24520,     127,    3550,    3550,   123.2,   113.9,   337.0,   411.0,   493.7,   493.7,  252.2,  0.02500,      0,      0,       0,       0,       0,       0
total,         24718,     154,    4099,    4099,   105.0,    61.6,   311.8,   381.5,   391.7,   391.7,  253.5,  0.02493,      0,      0,       0,       0,       0,       0
total,         24901,     132,    3337,    3337,   119.9,    98.5,   450.9,   471.9,   479.7,   479.7,  254.9,  0.02492,      0,      0,       0,       0,       0,       0
total,         25042,     113,    2833,    2833,   124.1,    79.5,   404.8,   490.6,   531.9,   531.9,  256.1,  0.02479,      0,      0,       0,       0,       0,       0
total,         25234,     158,    3886,    3886,   115.4,   106.0,   266.1,   610.4,   631.8,   631.8,  257.3,  0.02470,      0,      0,       0,       0,       0,       0
total,         25390,     141,    3275,    3275,   100.5,    75.6,   487.2,   529.6,   533.6,   533.6,  258.5,  0.02456,      0,      0,       0,       0,       0,       0
total,         25586,     160,    4001,    4001,   110.0,    76.8,   312.6,   584.8,   627.1,   627.1,  259.7,  0.02448,      0,      0,       0,       0,       0,       0
total,         25698,      84,    2301,    2301,   182.3,   142.2,   507.6,   531.8,   618.1,   618.1,  261.0,  0.02436,      0,      0,       0,       0,       0,       0
total,         25892,     172,    4317,    4317,    95.5,    86.9,   207.4,   238.2,   241.4,   241.4,  262.1,  0.02432,      0,      0,       0,       0,       0,       0
total,         25941,      74,    2018,    2018,   213.0,   145.1,   517.6,   541.6,   541.6,   541.6,  262.8,  0.02427,      0,      0,       0,       0,       0,       0


Results:
op rate                   : 99 [insert:99]
partition rate            : 2521 [insert:2521]
row rate                  : 2521 [insert:2521]
latency mean              : 161.8 [insert:161.8]
latency median            : 104.8 [insert:104.8]
latency 95th percentile   : 515.7 [insert:515.7]
latency 99th percentile   : 689.4 [insert:689.4]
latency 99.9th percentile : 859.8 [insert:859.8]
latency max               : 1053.2 [insert:1053.2]
Total partitions          : 662560 [insert:662560]
Total errors              : 0 [insert:0]
total gc count            : 0
total gc mb               : 0
total gc time (s)         : 0
avg gc time(ms)           : NaN
stdev gc time(ms)         : 0
Total operation time      : 00:04:22
Improvement over 8 threadCount: 31%
Sleeping for 15s
Running with 24 threadCount
Running [insert] with 24 threads until stderr of mean < 0.02
type,      total ops,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr, errors,  gc: #,  max ms,  sum ms,  sdv ms,      mb
total,           107,     108,    2546,    2546,   208.4,   238.9,   411.1,   485.3,   516.4,   516.4,    1.0,  0.00000,      0,      0,       0,       0,       0,       0
total,           216,      81,    2011,    2011,   220.4,    73.0,   790.4,   896.9,   909.3,   909.3,    2.3,  0.08295,      0,      0,       0,       0,       0,       0
total,           312,      63,    1840,    1840,   466.5,   531.7,  1090.4,  1110.2,  1110.2,  1110.2,    3.9,  0.08137,      0,      0,       0,       0,       0,       0
total,           416,      58,    1428,    1428,   370.7,   321.8,   894.5,   916.7,   921.4,   921.4,    5.7,  0.10251,      0,      0,       0,       0,       0,       0
total,           521,      63,    1573,    1573,   401.8,   512.4,   927.0,   966.4,   970.0,   970.0,    7.3,  0.09282,      0,      0,       0,       0,       0,       0
total,           648,      82,    2092,    2092,   298.1,   283.6,   599.2,   799.3,   862.3,   862.3,    8.9,  0.07778,      0,      0,       0,       0,       0,       0
total,           763,      60,    1399,    1399,   395.8,   203.1,  1030.5,  1052.4,  1157.1,  1157.1,   10.8,  0.07861,      0,      0,       0,       0,       0,       0
total,           865,      49,    1318,    1318,   454.2,   617.4,  1075.9,  1268.4,  1277.0,  1277.0,   12.9,  0.07915,      0,      0,       0,       0,       0,       0
total,           986,      73,    1838,    1838,   356.1,   348.7,   979.3,  1058.0,  1061.7,  1061.7,   14.6,  0.07018,      0,      0,       0,       0,       0,       0
total,          1077,      58,    1373,    1373,   359.2,   422.5,   993.8,  1023.6,  1023.6,  1023.6,   16.1,  0.06839,      0,      0,       0,       0,       0,       0
total,          1179,      69,    1943,    1943,   397.6,   237.5,   964.0,  1152.0,  1187.2,  1187.2,   17.6,  0.06232,      0,      0,       0,       0,       0,       0
total,          1297,      63,    1491,    1491,   372.3,   185.8,  1032.9,  1124.9,  1135.9,  1135.9,   19.5,  0.05917,      0,      0,       0,       0,       0,       0
total,          1400,      67,    1572,    1572,   370.4,   425.4,   783.1,   813.0,   852.5,   852.5,   21.0,  0.05548,      0,      0,       0,       0,       0,       0
total,          1514,      79,    2213,    2213,   292.6,   403.5,   645.2,   682.5,   685.5,   685.5,   22.4,  0.05398,      0,      0,       0,       0,       0,       0
total,          1632,      59,    1439,    1439,   425.8,   472.3,  1074.1,  1101.0,  1152.4,  1152.4,   24.4,  0.05237,      0,      0,       0,       0,       0,       0
total,          1762,      59,    1570,    1570,   356.4,   136.2,  1123.2,  1207.5,  1223.0,  1223.0,   26.6,  0.04975,      0,      0,       0,       0,       0,       0
total,          1901,      67,    1600,    1600,   380.8,    43.7,  1240.9,  1277.5,  1279.2,  1279.2,   28.7,  0.04717,      0,      0,       0,       0,       0,       0
total,          2000,      60,    1496,    1496,   389.8,   299.2,   927.8,  1048.3,  1048.3,  1048.3,   30.4,  0.04556,      0,      0,       0,       0,       0,       0
total,          2121,      78,    1913,    1913,   327.6,   385.1,   844.8,  1015.5,  1041.2,  1041.2,   31.9,  0.04326,      0,      0,       0,       0,       0,       0
total,          2246,      67,    1713,    1713,   370.9,   421.2,   871.0,   997.3,  1036.3,  1036.3,   33.8,  0.04113,      0,      0,       0,       0,       0,       0
total,          2346,      66,    1629,    1629,   325.7,   177.9,   953.6,  1011.5,  1011.5,  1011.5,   35.3,  0.03940,      0,      0,       0,       0,       0,       0
total,          2445,      60,    1559,    1559,   402.3,   559.3,   905.3,  1098.9,  1098.9,  1098.9,   37.0,  0.03805,      0,      0,       0,       0,       0,       0
total,          2569,      71,    1801,    1801,   359.8,   334.7,   915.3,   965.5,   980.4,   980.4,   38.7,  0.03637,      0,      0,       0,       0,       0,       0
total,          2667,      62,    1629,    1629,   367.2,   275.5,   865.3,   951.4,   951.4,   951.4,   40.3,  0.03502,      0,      0,       0,       0,       0,       0
total,          2798,      76,    1890,    1890,   293.6,   152.9,   656.3,   825.4,   864.0,   864.0,   42.0,  0.03372,      0,      0,       0,       0,       0,       0
total,          2938,      68,    1665,    1665,   383.7,   202.5,  1183.4,  1294.7,  1323.5,  1323.5,   44.1,  0.03240,      0,      0,       0,       0,       0,       0
